transaction_id,account_ref,merchant_name,mcc_category,amount,transaction_date,transaction_time,channel,status
TXN9013685,ACC-100268,Wire Transfer,Utilities,1677.76,2025-05-14,13:00:49,ATM,Approved
TXN9009468,ACC-100031,WALMART,Entertainment,507.9,20260728,11:38:57,POS,Approved
txn9011861,ACC-101126,ATM Withdrawal,Travel,805.69,08/09/2026,03:15:39,Mobile,Approved
TXN9006759,acc-100637,Apple Store,Groceries,673.4,08/17/2025,04:44:12,Mobile,Approved
TXN9010365,acc100758,Best Buy,Utilities,172.39,20260307,01:01:08,Mobile,Reversed
TXN9005840,ACC100736,CVS Pharmacy,Fuel,1776.87,05-04-2026,01:38:57,Online,Approved
TXN9006250,ACC-100435,CVS Pharmacy,Transfer,2205.96,"May 15, 2026",10:53:13,Online,Approved
TXN9008453,ACC-100647,CVS Pharmacy,Transfer,597.66,2025-11-13,08:03:27,Online,Pending
TXN9006555,ACC-100383,Shell Gas,Entertainment,466.05,25-07-2025,04:05:13,ATM,Approved
TXN9009405,ACC-100460,Payroll Deposit,NULL,"1,306.34",25/11/2025,18:13:59,   ATM   ,Approved
TXN9001024,ACC100239,ATM Withdrawal,Dining,434.96,UNKNOWN,07:21:12,Mobile,Approved
TXN9008414,ACC-100227,Apple Store,  Fuel   ,320.99,2025-01-12,00:32:34,Online,Approved
TXN9001421,ACC-100374,Best Buy,Groceries,NULL,24/05/2025,23:53:44,POS,Approved
TXN9015168,ACC-100662,ATM Withdrawal,Cash,2390.67,2026-06-22,00:16:55,Mobile,Approved
TXN9002462,ACC992275,Amazon,Fuel,1446.86,19/08/2025,21:03:30,ATM,APPROVED
TXN9008413,ACC-979715,Delta Airlines,Travel,877.86,23/02/2026,18:12:42,ATM,Approved
TXN9004058,ACC-101070,CVS Pharmacy,cash,839.41,25-04-2026,00:51:47,Online,Approved
TXN9010867,ACC100163,Uber,Entertainment,1621.35,20241108,01:22:59,ATM,Approved
TXN9009545,ACC-100151,Walmart,Groceries,320.34 usd,20260314,12:08:45,Online,Approved
TXN9004712,ACC-100312,Target,Transfer,692.93,23-08-2024,11:09:30,Mobile,Approved
TXN9010276,ACC-100241,Target,Utilities,1844.45,18/06/2026,06:01:01,ATM,Approved
TXN9011508,ACC100014,Whole Foods,Dining,93.37,06/16/2026,00:50:23,Online,Pending
TXN9014332,ACC100280,Uber,Groceries,215.33,20250703,UNKNOWN,,Approved
TXN9003816,ACC-100929,Uber,Fuel,2421.81,20250826,15:04:25,ATM,Approved
TXN9008571,ACC100457,Netflix,Dining,1548.41,20251215,21:18:46,pos,Approved
TXN9012879,ACC936932,Home Depot,cASH,1280.8,30/03/2026,09:46:07,ATM,Approved
TXN9000682,ACC-100398,Uber,Entertainment,381.54,18-04-2025,09:50:59,POS,approved
TXN9006226,ACC-100308,Costco,Retail,2364.51,2025-11-01,02:15:44,ATM,Approved
TXN9005481,ACC101237,Apple Store,Travel,1012.28,15-08-2024,08:47:10,Online,Approved
TXN9006695,ACC100601,starbucks,Groceries,2309.23 usd,14/07/2026,17:05:20,  POS   ,Approved
TXN9015111,ACC101203,Netflix,Groceries,641.57,20260522,21:07:32,ATM,Approved
TXN9014997,ACC100192,CVS Pharmacy,Fuel,969.54,20241206,03:01:14,Mobile,Declined
TXN9005050,ACC-100136,Target,Dining,2131.24,15-12-2024,13:21:03,POS,Approved
TXN9006195,ACC-100953,Payroll Deposit,Groceries,2441.45,24/01/2026,07:58:15,ATM,  Approved   
TXN9014209,ACC-100150,Walmart,Cash,1612.84,2025-04-30,08:10:26,ATM,Approved
TXN9005988,ACC100087,Shell Gas,Entertainment,609.21,"Jul 25, 2025",16:39:06,Mobile,Approved
TXN9000567,ACC100090,Costco,Utilities,204.88 usd,20250515,04:01:34,ATM,Approved
TXN9003699,ACC-100831,Apple Store,Cash,193.66,06/17/2026,02:07:07,POS,Approved
TXN9013346,acc-100373,Delta Airlines,UNKNOWN,888.68,unknown,00:31:09,  atm   ,Approved
TXN9011832,ACC100346,Wire Transfer,Dining,763.93,05/29/2025,01:02:32,oNLINE,Declined
TXN9015716,ACC-100689,Target,Utilities,$786.15,20250306,01:21:41,POS,DECLINED
TXN9005134,ACC-100229,Best Buy,Cash,1760.9,09/05/2026,02:36:22,POS,Approved
TXN9005367,ACC-100534,Shell Gas,Transfer,2415.5,31-01-2025,00:16:01,Mobile,Approved
TXN9015785,ACC-101293,Best Buy,Cash,347.87,07/09/2025,19:40:49,POS,Approved
txn9011419,ACC100509,Netflix,Groceries,1181.38,10-07-2025,12:00:36,POS,Reversed
TXN9013284,ACC100225,   Whole Foods   ,Retail,509.35,20241101,14:03:41,Mobile,Approved
TXN9001617,ACC101251,Costco,Travel,193.59,30-03-2026,10:05:05,POS,Approved
TXN9002128,ACC100544,Starbucks,unknown,1602.78,"Nov 05, 2025",03:25:41,Online,Approved
TXN9015867,ACC-100007,ATM Withdrawal,Dining,2453.38,11/10/2024,05:32:17,POS,Declined
TXN9010292,ACC100121,Walmart,Dining,772.11,"Sep 13, 2025",12:39:07,ATM,Approved
TXN9009989,ACC101068,   CVS Pharmacy   ,Fuel,1849.23,08/30/2025,09:33:54,Online,Approved
TXN9009949,ACC-100076,Costco,Utilities,1349.53,05/12/2026,09:56:01,Online,Declined
TXN9007994,ACC-100496,Uber,Travel,2308.83,2025-11-13,07:33:17,POS,Approved
TXN9010342,ACC-101018,Costco,Utilities,1315.36,15-07-2026,03:59:09,Mobile,approved
TXN9003367,ACC100573,Netflix,  Travel   ,313.4,2025-04-18,UNKNOWN,Mobile,Approved
TXN9004673,ACC100257,Target,   Dining   ,753.41,11/11/2025,23:21:34,Online,Pending
TXN9000703,ACC-101101,Wire Transfer,N/A,138.83,20250701,22:14:00,  Mobile   ,Declined
TXN9009401,ACC-100525,  Walmart   ,Utilities,755.82,09/21/2024,18:28:23,ATM,Approved
TXN9001875,ACC-100706,Target,Entertainment,1094.52,23-08-2025,18:13:53,ATM,Approved
TXN9005862,ACC100376,Target,Utilities,2415.93,01/14/2026,07:33:07,Mobile,Approved
TXN9004419,ACC-100123,Target,Groceries,2072.34,2025-09-14,06:26:48,Online,Approved
TXN9003385,ACC100523,Shell Gas,Groceries,,02/08/2026,09:03:47,atm,Approved
TXN9015618,ACC-100186,Whole Foods,Travel,2452.13,06/21/2026,22:53:42,ATM,Approved
TXN9006451,ACC100052,ATM Withdrawal,cash,206.98,2025-01-06,00:55:19,ATM,Approved
TXN9008852,ACC100039,Delta Airlines,Entertainment,1445.03,20250415,15:45:53,ATM,Reversed
TXN9015137,ACC-100494,Apple Store,Utilities,1358.16,08-10-2025,16:36:44,Mobile,Declined
TXN9012322,ACC101173,CVS Pharmacy,Fuel,526.92,05/17/2026,10:00:16,Mobile,Approved
TXN9015468,ACC-100470,Target,Cash,2359.65,08/03/2025,null,Online,Approved
TXN9003534,ACC-100967,Payroll Deposit,Dining,"2,134.68",20-07-2025,22:46:30,Online,Approved
TXN9007255,ACC-100617,Costco,Groceries,1998.58 usd,20251121,18:33:34,POS,Approved
TXN9005164,ACC-100519,Whole Foods,Transfer,225.56,n/a,02:25:53,ATM,Approved
TXN9011909,ACC990068,Amazon,Cash,1298.56,27-06-2025,08:17:05,Online,Declined
TXN9001268,ACC101089,CVS Pharmacy,Dining,1660.41,2025-11-23,20:18:51,Online,Declined
TXN9009781,ACC-100422,Home Depot,Transfer,1067.3,2024-08-14,23:47:17,Mobile,Approved
TXN9001005,ACC-101151,Uber,Dining,1889.97,18-04-2026,12:39:27,ATM,Approved
TXN9009108,ACC-101057,Shell Gas,Retail,1682.83,20250512,06:24:49,ATM,Approved
TXN9006804,ACC-100654,Delta Airlines,Dining,1635.31,unknown,05:03:31,POS,Approved
TXN9012291,ACC-101187,Walmart,Groceries,94.86,14/03/2025,unknown,ATM,Approved
TXN9004496,ACC100531,Wire Transfer,Dining,$916.06,2026-04-18,11:23:49,Online,Approved
TXN9015166,ACC-100580,Costco,-,1862.26,"Apr 18, 2025",n/a,ATM,Approved
TXN9014548,acc-100814,Target,Groceries,2374.73,05/15/2025,N/A,POS,Approved
TXN9006745,ACC100763,Amazon,Utilities,1866.07,24-01-2026,08:48:39,ATM,Pending
TXN9001237,ACC-100421,Wire Transfer,Utilities,794.31,2024-11-08,11:44:57,ATM,Approved
TXN9006317,ACC100045,   Netflix   ,Groceries,513.98,20260227,14:19:22,POS,Approved
TXN9011129,ACC-100680,Netflix,Cash,1116.79,09/22/2025,22:58:43,Mobile,Approved
TXN9011006,ACC-100264,Shell Gas,Entertainment,1410.21,26/02/2026,22:09:27,Mobile,Declined
TXN9008811,ACC-100573,Walmart,Groceries,1800.18,19/10/2024,16:53:23,POS,Approved
TXN9011612,ACC101078,Apple Store,Retail,2482.12,"Aug 24, 2025",02:26:02,Online,Approved
TXN9014245,ACC-100118,Uber,Travel,1190.11,19-09-2024,10:56:08,POS,Approved
TXN9009064,acc100338,Whole Foods,Retail,373.98,2025-10-24,02:48:24,NULL,Approved
TXN9015588,ACC100984,ATM Withdrawal,Transfer,849.51,2025-06-01,06:48:14,POS,Approved
TXN9013442,ACC101197,Wire Transfer,Transfer,1079.44,21-08-2024,17:59:24,online,Approved
TXN9000042,ACC-932911,Whole Foods,Travel,1962.84,2025-08-30,19:57:36,ATM,Approved
TXN9014510,ACC100343,Target,Utilities,2242.39,09-05-2025,15:02:24,ATM,Approved
TXN9007426,   ACC-100767   ,Target,Entertainment,1839.65,09/19/2024,unknown,Mobile,  Approved   
TXN9004780,ACC100750,Amazon,Fuel,992.67,07/21/2026,04:46:12,ATM,Approved
TXN9011528,ACC-100796,ATM Withdrawal,Cash,"$1,332.82",20-04-2025,03:14:19,   POS   ,Approved
TXN9008569,ACC-100566,Netflix,Transfer,165.35,20260512,N/A,POS,Approved
TXN9006967,ACC100184,Home Depot,tRANSFER,1302.18,20260227,22:01:51,ATM,  Approved   
TXN9015974,acc100323,Amazon,Entertainment,1925.05,UNKNOWN,12:54:43,ATM,Approved
TXN9006915,acc100972,CVS Pharmacy,Transfer,408.6,20241203,04:37:13,POS,Approved
txn9006755,ACC-100574,Netflix,Cash,1354.63,12/01/2026,16:56:32,  ATM   ,Approved
TXN9000036,ACC-100207,Payroll Deposit,Fuel,343.27,07/12/2025,16:42:02,POS,Approved
TXN9001120,acc-100698,Whole Foods,Dining,524.66,17-03-2026,20:51:17,online,Pending
TXN9008499,ACC-100074,Amazon,Transfer,150.97,06/02/2026,22:12:37,Mobile,Approved
TXN9006014,ACC100152,Costco,Entertainment,1247.71,2025-10-10,18:35:30,Online,Approved
TXN9006895,ACC-100063,Shell Gas,Dining,993.65,02/19/2025,10:05:19,Online,Approved
TXN9008101,ACC101081,Target,Groceries,755.42,2025-02-19,19:23:13,Mobile,Approved
TXN9010145,ACC-100257,DELTA AIRLINES,Groceries,233.99,"May 29, 2026",03:46:05,ATM,Approved
TXN9011927,ACC-101242,Whole Foods,Entertainment,214.29,"Sep 07, 2024",19:23:46,Online,Approved
TXN9008363,ACC100948,Home Depot,Cash,1270.87,2025-01-22,08:42:01,ATM,declined
TXN9014150,ACC100903,Uber,  Transfer   ,1406.68,2025-05-09,UNKNOWN,ATM,Approved
TXN9001492,ACC100001,Apple Store,Cash,560.54,"Oct 27, 2025",22:48:46,POS,Approved
TXN9001864,ACC100514,ATM Withdrawal,Travel,1787.29,20251008,,Mobile,   Approved   
TXN9006443,ACC101173,Payroll Deposit,   Transfer   ,924.27,2026-03-08,18:53:05,Online,Approved
TXN9012959,ACC100510,ATM Withdrawal,Utilities,454.48,20-04-2025,13:24:01,POS,Approved
TXN9011085,ACC101300,Target,Travel,2096.52,null,09:18:36,POS,Declined
TXN9000314,ACC100639,CVS Pharmacy,Retail,1276.61,04/27/2026,10:21:52,Online,Approved
TXN9007522,ACC-100035,Uber,Utilities,1548.3,04-12-2025,09:08:05,ATM,Approved
TXN9006771,ACC-100683,Costco,Dining,432.51,2025-05-05,15:01:21,Online,Approved
TXN9004955,ACC-101255,Target,N/A,1589.37,20260630,12:29:51,N/A,Approved
TXN9009555,acc-100966,TARGET,Groceries,1116.07,2024-10-11,18:44:41,POS,dECLINED
TXN9010165,ACC100818,Netflix,Retail,1863.46,23/05/2026,06:23:43,Online,Approved
TXN9011239,ACC100709,Netflix,   Fuel   ,1282.65,2025-11-01,null,ATM,Approved
TXN9009150,ACC-101286,Whole Foods,Dining,897.99,2026-02-26,07:12:08,Mobile,Approved
TXN9001758,ACC-100716,Shell Gas,CASH,1971.26,21-03-2026,16:19:30,Online,Approved
TXN9008596,ACC-100688,Netflix,Utilities,1208.13,20240930,12:30:04,MOBILE,Declined
TXN9005944,acc-100040,Amazon,Cash,1271.28,22-12-2024,12:13:29,Mobile,Approved
TXN9006813,ACC-971528,Uber,ENTERTAINMENT,n/a,06/07/2026,20:17:40,ATM,Approved
TXN9007390,ACC-100606,Shell Gas,n/a,731.17,08/03/2026,03:02:04,ATM,aPPROVED
TXN9000920,ACC100038,Walmart,Cash,345.9,27/09/2025,22:37:29,Online,Approved
TXN9014007,ACC101123,Wire Transfer,   Retail   ,748.49,20250114,23:14:09,Mobile,Approved
TXN9006244,ACC101124,Payroll Deposit,Utilities,850.75,20250125,15:27:23,Mobile,Approved
TXN9014878,ACC-101054,Walmart,cash,1636.71,27/01/2026,12:51:28,   Mobile   ,Approved
TXN9007227,ACC-100008,ATM Withdrawal,Groceries,2.82,07/03/2025,19:37:09,Mobile,Pending
TXN9007016,ACC-100889,Walmart,Groceries,1377.1,09/22/2024,-,Online,Approved
TXN9010646,ACC-101274,Costco,groceries,2324.29,2026-06-23,01:52:28,ATM,Approved
TXN9012854,ACC100480,Wire Transfer,Dining,n/a,null,18:44:47,POS,Approved
TXN9000639,ACC-100342,Shell Gas,Groceries,151.02,19/01/2025,12:30:30,Online,Reversed
TXN9005823,ACC-100849,Whole Foods,Cash,840.15,2024-10-14,12:25:51,Online,Approved
TXN9015133,ACC-100748,Shell Gas,UNKNOWN,1000.5,2024-09-14,21:41:08,Mobile,Approved
txn9000519,ACC-101099,Whole Foods,Entertainment,1008.77,15/11/2025,09:34:30,POS,Approved
TXN9008480,ACC100462,Starbucks,Cash,1386.57,24-02-2026,13:20:08,Mobile,Approved
TXN9005636,ACC-100086,Walmart,Travel,882.31,"Jun 20, 2026",19:51:20,POS,Approved
TXN9010252,acc100271,Whole Foods,UTILITIES,1986.3,2026-01-12,13:38:56,POS,Pending
TXN9006121,ACC-100326,ATM Withdrawal,Entertainment,654.63,20260703,11:58:05,ATM,Approved
TXN9010784,ACC-100079,Netflix,Entertainment,115.83,20260512,16:26:12,Online,Approved
TXN9005649,ACC101056,Shell Gas,Entertainment,1091.89,02/02/2025,04:41:52,Mobile,Approved
TXN9005391,ACC100577,Wire Transfer,Utilities,1172.99,03/16/2026,04:50:30,Online,Declined
TXN9002665,ACC100301,Uber,Groceries,1908.68,09-11-2025,03:12:20,   Mobile   ,Approved
TXN9015268,ACC-101091,Shell Gas,Travel,2205.19,10/13/2025,13:05:19,pos,Approved
TXN9013528,ACC-101273,Payroll Deposit,Retail,1188.96,20250815,23:50:04,Mobile,Approved
TXN9012437,ACC101266,CVS Pharmacy,Groceries,1693.88,07/05/2026,02:32:41,ATM,Approved
TXN9004564,ACC-100939,Target,Fuel,2454.86,2024-11-18,05:09:29,ATM,Approved
TXN9002026,acc-100940,Costco,Groceries,1660.38,"Nov 16, 2025",10:46:54,Online,Approved
TXN9008065,ACC-970920,Payroll Deposit,Cash,1786.66,20260603,unknown,ATM,Approved
TXN9001653,ACC101220,Netflix,Fuel,419.82,04/17/2025,02:56:12,MOBILE,Approved
TXN9013906,ACC-100286,Best Buy,Entertainment,105.91,06/19/2025,08:07:59,POS,Approved
TXN9011576,ACC100874,Wire Transfer,Fuel,"$1,289.39",2025-06-22,null,ATM,Approved
TXN9000506,ACC-100005,Delta Airlines,Groceries,51.25,09/03/2025,09:44:43,Online,Approved
txn9006560,ACC100654,Walmart,Travel,1323.04,2026-04-21,11:22:20,Online,Declined
TXN9013372,ACC100216,Delta Airlines,Transfer,170.88,19-03-2025,08:40:52,POS,Approved
txn9002599,ACC100788,Home Depot,Groceries,736.3,2026-04-01,19:05:15,POS,Approved
TXN9000009,ACC-100129,Best Buy,Utilities,1902.81,"Dec 01, 2024",18:28:17,Online,Approved
TXN9014739,ACC101013,CVS Pharmacy,Groceries,1724.64,06/19/2026,10:19:41,POS,Approved
TXN9010997,ACC100264,ATM Withdrawal,Fuel,2150.19,24-11-2025,01:10:04,Online,Approved
TXN9015915,ACC-101083,Best Buy,Entertainment,196.81,20250918,05:18:26,Online,Approved
TXN9013463,ACC100375,Whole Foods,entertainment,155.97,11/07/2026,-,POS,Approved
TXN9011709,ACC953238,Best Buy,Utilities,396.27,18/07/2025,05:42:57,POS,Approved
TXN9006850,ACC-100313,ATM Withdrawal,Retail,227.01,2024-12-06,15:32:37,POS,Approved
TXN9014582,ACC100734,Walmart,null,1187.16,09/16/2025,11:05:07,Mobile,Approved
TXN9011794,ACC100145,Target,Fuel,2281.7,10/09/2025,08:05:32,ATM,Approved
TXN9006862,ACC-101163,Apple Store,Fuel,2442.66,2025-11-26,13:32:02,POS,Approved
TXN9006602,ACC-101209,Target,Cash,38.61,08/28/2024,04:25:53,ATM,Approved
TXN9015091,ACC-101225,   Netflix   ,Fuel,2095.06,13-04-2026,23:01:15,Mobile,aPPROVED
TXN9011891,ACC-101262,CVS Pharmacy,Retail,117.58,05/28/2025,18:51:21,ATM,Approved
TXN9009220,ACC-908878,Payroll Deposit,Entertainment,1011.58,20240903,11:35:21,POS,Approved
TXN9004672,ACC100211,Payroll Deposit,Transfer,1490.19,"Oct 27, 2024",18:53:47,ATM,Approved
TXN9007533,  ACC-101175   ,Home Depot,Travel,953.63,"Jul 21, 2025",14:59:22,Online,Approved
TXN9006696,ACC-100247,wire transfer,Entertainment,998.75,2024-11-05,21:09:38,POS,Approved
TXN9013960,ACC-101250,Wire Transfer,Fuel,1235.48,28/12/2024,06:32:35,  ATM   ,Approved
TXN9005197,ACC-101289,Uber,Groceries,994.2,,20:33:50,Online,Approved
TXN9004314,ACC100920,Wire Transfer,  Dining   ,1192.7,20251129,14:45:33,ATM,Approved
TXN9009532,acc-100354,Amazon,Entertainment,1388.54,22-01-2026,16:41:53,Mobile,Approved
TXN9005776,ACC-100051,Shell Gas,travel,2029.25,20250724,23:33:03,POS,Approved
TXN9009193,ACC-100313,ATM Withdrawal,Dining,278.24,2025-03-22,14:24:11,   ATM   ,Approved
TXN9015735,ACC-100624,   Best Buy   ,Entertainment,543.94,04/01/2026,07:34:50,POS,Declined
TXN9013149,ACC100704,Whole Foods,Travel,887.8,unknown,15:34:22,Mobile,Approved
TXN9013878,ACC-101293,Best Buy,Travel,1451.03,"Dec 31, 2024",10:36:36,POS,Approved
TXN9004473,ACC101263,Payroll Deposit,Travel,71.36,24/07/2025,18:34:06,Mobile,Declined
TXN9005952,ACC100821,DELTA AIRLINES,transfer,1363.69,19/09/2025,09:06:17,ATM,Approved
TXN9001691,ACC-101029,Best Buy,Dining,null,20250831,02:35:18,Mobile,Approved
TXN9005376,ACC-100497,Best Buy,Dining,501.17,02/14/2025,10:20:18,Mobile,APPROVED
TXN9014884,ACC-100907,Payroll Deposit,Transfer,277.79,20260716,08:15:02,POS,Approved
TXN9007507,ACC-100118,Walmart,Fuel,1938.62,12/10/2025,14:03:59,Online,Approved
TXN9002650,ACC100910,Amazon,Transfer,645.09,31-10-2024,18:53:09,Online,Approved
TXN9007297,ACC101237,Uber,Travel,2487.82 usd,"Jun 06, 2026",07:02:45,POS,Approved
TXN9014632,ACC-101219,Apple Store,Transfer,2273.95,04/26/2026,16:52:04,ATM,Declined
TXN9013942,ACC-100646,Uber,NULL,892.82,27-01-2025,00:25:51,Online,Approved
TXN9013647,acc-100966,ATM Withdrawal,Utilities,1817.62,2026-04-13,unknown,ATM,Approved
TXN9006515,ACC-101266,Shell Gas,Utilities,295.0,"Jun 09, 2025",13:05:29,Online,Approved
TXN9007557,ACC100026,Walmart,Groceries,2480.73,20241214,08:19:04,Mobile,APPROVED
TXN9013592,ACC-101062,STARBUCKS,Utilities,2332.06,"Nov 29, 2025",17:28:51,POS,Approved
TXN9005964,ACC100531,Best Buy,Transfer,"1,817.65",08/03/2025,04:44:19,atm,Approved
txn9003649,ACC-100132,CVS Pharmacy,Utilities,268.78,"Nov 22, 2025",02:42:24,Mobile,Approved
TXN9015563,ACC100113,   Uber   ,Travel,2204.22,17/04/2025,09:12:02,Online,Approved
TXN9000148,ACC-101239,Whole Foods,Retail,977.43,06-10-2024,06:12:46,Online,Pending
txn9002286,ACC100411,Apple Store,Entertainment,63.11,26/08/2024,12:55:23,Online,   Approved   
TXN9014711,ACC-101065,Walmart,Dining,28.79,"Nov 20, 2024",05:07:47,Mobile,Declined
TXN9004445,ACC-100107,Whole Foods,Groceries,1394.87,"Jul 16, 2025",20:32:30,POS,Approved
TXN9013565,ACC-101177,Home Depot,Entertainment,1609.32,31-12-2025,13:32:08,POS,Approved
TXN9008913,ACC100890,CVS Pharmacy,Transfer,2149.36,2025-07-07,11:49:17,Online,Approved
TXN9004608,ACC-100844,Apple Store,Utilities,1774.28,19/06/2026,14:16:36,Online,Approved
TXN9010725,ACC100693,Uber,Transfer,1885.16,"Oct 05, 2024",12:02:20,POS,Approved
TXN9003096,ACC100808,Starbucks,Retail,1077.77,02/17/2025,09:25:49,ATM,approved
TXN9011560,ACC100950,Delta Airlines,Dining,2019.84,2025-09-17,00:45:05,POS,Declined
TXN9001913,ACC-100260,Costco,Travel,963.78,31-10-2024,13:18:18,Mobile,Pending
TXN9003606,ACC-100437,Delta Airlines,Dining,1611.3,15-05-2026,07:02:55,   Online   ,Approved
TXN9005293,ACC-100785,Amazon,Dining,2476.63,"Mar 27, 2026",16:44:45,Online,Approved
txn9013227,ACC100557,CVS Pharmacy,Fuel,2244.87,21-07-2026,05:58:46,Mobile,Approved
TXN9008048,ACC100314,Apple Store,Fuel,270.43,11/05/2024,14:42:48,Online,Reversed
TXN9002586,ACC100091,ATM Withdrawal,Transfer,2323.7,20241006,07:04:17,Online,Approved
txn9006795,ACC-100233,ATM Withdrawal,Groceries,875.93,23/04/2026,03:35:11,Mobile,Approved
TXN9002691,ACC-100695,Netflix,Dining,1274.3,2026-01-23,12:21:28,Online,Approved
TXN9006234,ACC-100835,Target,Dining,738.92,2025-05-12,18:19:00,POS,Approved
TXN9008642,ACC-100075,Costco,Dining,2173.53,2025-02-05,21:56:13,ATM,Approved
TXN9001551,ACC100359,Shell Gas,Transfer,1107.64,14/07/2025,16:06:36,POS,Approved
TXN9003711,ACC-100010,Wire Transfer,Dining,856.2,20250405,NULL,unknown,Approved
TXN9008451,ACC100066,ATM Withdrawal,Entertainment,2032.85,20260725,05:21:15,POS,Approved
TXN9001401,ACC-100849,ATM Withdrawal,Groceries,62.79,"May 10, 2026",05:04:25,Online,Declined
TXN9012920,acc-101267,ATM Withdrawal,Fuel,375.51,"Oct 09, 2025",21:21:38,Online,Approved
TXN9011481,ACC100556,Wire Transfer,Dining,2226.57,2025-01-21,18:25:02,ATM,Approved
TXN9000855,ACC100329,Netflix,Dining,807.61,01/01/2026,09:50:44,Mobile,   Approved   
TXN9000349,ACC-100815,Amazon,Groceries,2120.5 usd,14-09-2024,07:41:25,Online,Approved
TXN9003329,ACC100054,Walmart,Fuel,1593.59,04/14/2025,23:09:55,ATM,APPROVED
TXN9012466,ACC-100750,Apple Store,Retail,2237.11,27/12/2025,05:13:43,Online,Approved
TXN9015992,ACC-101135,Payroll Deposit,Fuel,1092.82,07/25/2026,05:30:50,Online,Approved
TXN9008479,ACC100544,Uber,Retail,1505.37,"Sep 02, 2024",01:19:32,POS,Approved
TXN9002369,ACC-100327,Delta Airlines,  Travel   ,2050.87,20251130,20:14:41,Online,Declined
TXN9007710,ACC100581,ATM Withdrawal,Transfer,748.34,2025-12-18,10:32:07,ATM,Approved
TXN9013940,ACC100572,Wire Transfer,   Cash   ,1531.88,20260505,17:11:09,Mobile,Approved
TXN9008446,ACC101258,CVS Pharmacy,DINING,46.28,2025-05-06,06:04:14,Online,Approved
TXN9008667,acc100821,Shell Gas,Dining,784.7,25-12-2024,15:25:00,Mobile,Approved
TXN9010954,acc-100070,Payroll Deposit,Groceries,1102.27,"Feb 02, 2026",15:14:47,Online,Reversed
TXN9006017,ACC-100118,Amazon,Groceries,858.92,20240927,12:01:39,Online,Approved
TXN9004805,ACC100049,Target,Dining,67.53,20250417,14:21:31,POS,Approved
TXN9013788,acc-100703,Delta Airlines,Transfer,505.99,29/11/2024,22:24:08,ATM,Approved
TXN9004306,ACC101124,  Amazon   ,Retail,2060.92,2025-04-22,14:10:15,Mobile,Approved
TXN9010476,ACC-101039,aPPLE sTORE,Cash,1763.32,"Jun 01, 2025",17:12:19,POS,Approved
TXN9015278,ACC-100949,Netflix,Utilities,1230.72,"Feb 15, 2025",01:42:26,Online,Approved
TXN9015173,ACC-100788,Whole Foods,Fuel,1787.38,16/01/2026,17:05:45,POS,Approved
TXN9001397,ACC101098,Uber,Fuel,984.59,20260202,N/A,Online,Approved
TXN9009434,ACC100010,wHOLE fOODS,Entertainment,1035.24,20240831,06:12:28,ATM,Approved
TXN9010624,ACC-100595,Apple Store,Fuel,2284.24,2025-03-14,04:25:02,Online,APPROVED
TXN9011094,ACC101173,Shell Gas,Utilities,978.60,2025-02-05,n/a,Mobile,Approved
TXN9015851,acc100397,Whole Foods,Utilities,1845.01,05/19/2025,15:23:26,Mobile,Approved
TXN9001057,ACC-100060,Best Buy,Travel,1428.27,14/05/2025,07:18:52,ATM,Declined
TXN9000100,ACC100325,TARGET,Groceries,1204.21,09-09-2024,08:37:37,ATM,Approved
TXN9000514,ACC101238,Walmart,null,1516.13,2025-03-31,10:21:29,Mobile,Approved
TXN9005170,ACC-100343,ATM Withdrawal,Travel,1232.01,"Nov 26, 2025",08:34:04,ATM,Approved
TXN9014541,ACC-100617,ATM Withdrawal,Transfer,"$1,482.07",05/11/2025,19:53:41,ATM,Reversed
TXN9004288,ACC-948548,Costco,Dining,2077.1,07/10/2024,19:21:28,Online,Declined
TXN9009900,ACC100213,CVS Pharmacy,TRANSFER,1457.37,18-01-2025,20:39:45,Mobile,Approved
TXN9014359,ACC-100844,Payroll Deposit,Cash,550.43,21/02/2025,22:58:14,ATM,Approved
TXN9015324,ACC100815,Amazon,Travel,770.9,09-10-2024,01:08:25,Mobile,Approved
TXN9009125,ACC-101229,Costco,Cash,-2408.33,"May 14, 2025",13:36:15,Mobile,Approved
TXN9002625,ACC-100025,Costco,Fuel,1165.29,2026-05-02,21:17:05,Mobile,Declined
TXN9011507,ACC-101053,Starbucks,Transfer,1495.98,30/12/2024,08:00:30,   Online   ,Approved
TXN9001179,ACC100542,Uber,Dining,271.54,2025-06-09,09:24:49,POS,Approved
TXN9015372,ACC100891,Shell Gas,Groceries,1543.13,"Mar 14, 2026",11:04:27,ATM,Approved
TXN9009072,ACC-100090,Wire Transfer,Entertainment,1023.51,23/02/2026,21:47:46,Mobile,Approved
TXN9010952,ACC-100302,walmart,Cash,2415.45,05/11/2024,17:51:32,POS,Approved
TXN9001848,acc-100262,Starbucks,Retail,2133.27,2026-03-09,04:34:29,Online,Declined
TXN9012998,ACC-100426,Payroll Deposit,Groceries,1897.2,12/12/2025,02:07:46,online,   Approved   
TXN9001330,acc101185,Best Buy,Utilities,1263.58,"Mar 31, 2026",22:14:22,POS,Approved
TXN9001526,ACC-100942,Best Buy,Fuel,1828.58,21/11/2025,n/a,Mobile,Approved
TXN9012598,ACC100910,Uber,Cash,1075.15,18/03/2025,14:07:15,POS,Approved
